,draft_id,draft_slot,is_keeper,pick_no,picked_by,player_id,roster_id,round,first_name,injury_status,last_name,news_updated,number,position,sport,status,team
131,863912024172847105,9,,132,605176209256583168,8121,3,10,Romeo,InjuryStatus.NA,Doubs,1661488502943,87,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.GB
132,863912024172847105,8,,133,605254631701970944,SF,13,10,San Francisco,InjuryStatus.NA,49ers,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.SF
133,863912024172847105,7,,134,869626839986032640,947,8,10,Julio,InjuryStatus.NA,Jones,1662158714419,85,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.TB
134,863912024172847105,6,,135,605445447401689088,1166,6,10,Kirk,InjuryStatus.NA,Cousins,1661644259440,8,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.MIN
135,863912024172847105,5,,136,618292946139164672,7042,12,10,Tyler,InjuryStatus.NA,Bass,1661088624076,2,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.BUF
136,863912024172847105,4,,137,340485204214874112,BAL,1,10,Baltimore,InjuryStatus.NA,Ravens,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.BAL
137,863912024172847105,3,,138,605249638039109632,8154,5,10,Brian,InjuryStatus.PUP,Robinson,1662042915424,8,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.WAS
138,863912024172847105,2,,139,605279643485933568,4227,9,10,Harrison,InjuryStatus.NA,Butker,1661485802424,7,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.KC
139,863912024172847105,1,,140,455204806886158336,5038,14,10,Michael,InjuryStatus.QUESTIONABLE,Gallup,1662131749997,13,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.DAL
140,863912024172847105,1,,141,455204806886158336,IND,14,11,Indianapolis,InjuryStatus.NA,Colts,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.IND
141,863912024172847105,2,,142,605279643485933568,LAC,9,11,Los Angeles,InjuryStatus.NA,Chargers,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.LAC
142,863912024172847105,3,,143,605249638039109632,3214,5,11,Hunter,InjuryStatus.NA,Henry,1661608853338,85,NFLPosition.TE,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NE
143,863912024172847105,4,,144,340485204214874112,6083,1,11,Matt,InjuryStatus.NA,Gay,1661661361233,8,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.LAR
144,863912024172847105,5,,145,618292946139164672,2319,12,11,DeVante,InjuryStatus.NA,Parker,1661610653692,1,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NE
145,863912024172847105,6,,146,605445447401689088,1825,6,11,Jarvis,InjuryStatus.NA,Landry,1661574316061,80,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NO
146,863912024172847105,7,,147,869626839986032640,6768,8,11,Tua,InjuryStatus.NA,Tagovailoa,1661676903697,1,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.MIA
147,863912024172847105,8,,148,605254631701970944,5095,13,11,Daniel,InjuryStatus.NA,Carlson,1641912337130,2,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.LV
148,863912024172847105,9,,149,605176209256583168,7523,3,11,Trevor,InjuryStatus.NA,Lawrence,1661684104617,16,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.JAX
149,863912024172847105,10,,150,605180610515898368,17,4,11,Matt,InjuryStatus.NA,Prater,1661655361333,5,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.ARI
150,863912024172847105,11,,151,737782444484370432,6843,10,11,Albert,InjuryStatus.QUESTIONABLE,Okwuegbunam,1662332754885,85,NFLPosition.TE,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.DEN
151,863912024172847105,12,,152,605263942515773440,NO,7,11,New Orleans,InjuryStatus.NA,Saints,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.NO
152,863912024172847105,13,,153,605175435638145024,7591,2,11,Justin,InjuryStatus.NA,Fields,1661691305361,1,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.CHI
153,863912024172847105,14,,154,605266609971470336,7527,11,11,Mac,InjuryStatus.NA,Jones,1661781610069,10,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NE
154,863912024172847105,14,,155,605266609971470336,GB,11,12,Green Bay,InjuryStatus.NA,Packers,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.GB
155,863912024172847105,13,,156,605175435638145024,8119,2,12,Jahan,InjuryStatus.NA,Dotson,1661703007358,1,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.WAS
156,863912024172847105,12,,157,605263942515773440,8136,7,12,Rachaad,InjuryStatus.NA,White,1661657460814,29,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.TB
157,863912024172847105,11,,158,737782444484370432,8132,10,12,Tyler,InjuryStatus.NA,Allgeier,1661644259436,25,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.ATL
158,863912024172847105,10,,159,605180610515898368,4149,4,12,Jamaal,InjuryStatus.NA,Williams,1661751048690,30,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.DET
159,863912024172847105,9,,160,605176209256583168,NE,3,12,New England,InjuryStatus.NA,Patriots,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.NE
160,863912024172847105,8,,161,605254631701970944,7608,13,12,Khalil,InjuryStatus.NA,Herbert,1661693105563,24,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.CHI
161,863912024172847105,7,,162,869626839986032640,7601,8,12,Rondale,InjuryStatus.QUESTIONABLE,Moore,1662322549510,4,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.ARI
162,863912024172847105,6,,163,605445447401689088,1433,6,12,Brandon,InjuryStatus.NA,McManus,1661708707835,8,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.DEN
163,863912024172847105,5,,164,618292946139164672,4033,12,12,David,InjuryStatus.NA,Njoku,1662137148854,85,NFLPosition.TE,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.CLE
164,863912024172847105,4,,165,340485204214874112,3664,1,12,J.D.,InjuryStatus.QUESTIONABLE,McKissic,1661727046400,23,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.WAS
165,863912024172847105,3,,166,605249638039109632,8205,5,12,Isiah,InjuryStatus.NA,Pacheco,1661913656410,10,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.KC
166,863912024172847105,2,,167,605279643485933568,2749,9,12,Raheem,InjuryStatus.NA,Mostert,1661678703830,31,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.MIA
167,863912024172847105,1,,168,455204806886158336,956,14,12,Mark,InjuryStatus.NA,Ingram,1661573415690,5,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NO
168,863912024172847105,1,,169,455204806886158336,8148,14,13,Jameson,InjuryStatus.PUP,Williams,1662163815681,9,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.DET
169,863912024172847105,2,,170,605279643485933568,6126,9,13,Irv,InjuryStatus.QUESTIONABLE,Smith,1662135348640,84,NFLPosition.TE,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.MIN
170,863912024172847105,3,,171,605249638039109632,8139,5,13,Zamir,InjuryStatus.NA,White,1661573115133,35,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.LV
171,863912024172847105,4,,172,340485204214874112,4951,1,13,DJ,InjuryStatus.NA,Chark,1661751048685,4,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.DET
172,863912024172847105,5,,173,618292946139164672,4197,12,13,Isaiah,InjuryStatus.NA,McKenzie,1662318346455,6,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.BUF
173,863912024172847105,6,,174,605445447401689088,DEN,6,13,Denver,InjuryStatus.NA,Broncos,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.DEN
174,863912024172847105,7,,175,869626839986032640,2161,8,13,Jerick,InjuryStatus.NA,McKinnon,1661913056362,1,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.KC
175,863912024172847105,8,,176,605254631701970944,3271,13,13,Tyler,InjuryStatus.NA,Higbee,1661807111786,89,NFLPosition.TE,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.LAR
176,863912024172847105,9,,177,605176209256583168,2306,3,13,Jameis,InjuryStatus.NA,Winston,1661571915601,2,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NO
177,863912024172847105,10,,178,605180610515898368,5110,4,13,Russell,InjuryStatus.QUESTIONABLE,Gage,1662318346453,17,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.TB
178,863912024172847105,11,,179,737782444484370432,CLE,10,13,Cleveland,InjuryStatus.NA,Browns,,,NFLPosition.DEF,Sport.NFL,,NFLTeam.CLE
179,863912024172847105,12,,180,605263942515773440,4666,7,13,Younghoe,InjuryStatus.NA,Koo,1661233829732,7,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.ATL
180,863912024172847105,13,,181,605175435638145024,8126,2,13,Wan'Dale,InjuryStatus.NA,Robinson,1661720135304,17,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NYG
181,863912024172847105,14,,182,605266609971470336,7594,11,13,Chuba,InjuryStatus.NA,Hubbard,1661573414737,30,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.CAR
182,863912024172847105,14,,183,605266609971470336,650,11,14,Nick,InjuryStatus.NA,Folk,1661609154882,6,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NE
183,863912024172847105,13,,184,605175435638145024,4602,2,14,Robert,InjuryStatus.QUESTIONABLE,Tonyan,1661791546601,85,NFLPosition.TE,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.GB
184,863912024172847105,12,,185,605263942515773440,8167,7,14,Christian,InjuryStatus.QUESTIONABLE,Watson,1661630457441,9,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.GB
185,863912024172847105,11,,186,737782444484370432,4017,10,14,Deshaun,InjuryStatus.SUS,Watson,1661899852388,4,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.INACTIVE,NFLTeam.CLE
186,863912024172847105,10,,187,605180610515898368,5052,4,14,Ronald,InjuryStatus.NA,Jones,1661876418118,2,NFLPosition.RB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.KC
187,863912024172847105,9,,188,605176209256583168,3678,3,14,Wil,InjuryStatus.NA,Lutz,1661575215945,3,NFLPosition.K,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NO
188,863912024172847105,8,,189,605254631701970944,5947,13,14,Jakobi,InjuryStatus.QUESTIONABLE,Meyers,1661793646961,16,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NE
189,863912024172847105,7,,190,869626839986032640,4131,8,14,Kenny,InjuryStatus.NA,Golladay,1662099046012,19,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.NYG
190,863912024172847105,6,,191,605445447401689088,5917,6,14,Mecole,InjuryStatus.NA,Hardman,1662147311187,17,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.KC
191,863912024172847105,5,,192,618292946139164672,7670,12,14,Joshua,InjuryStatus.NA,Palmer,1661557812985,5,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.LAC
192,863912024172847105,4,,193,340485204214874112,7066,1,14,K.J.,InjuryStatus.NA,Osborn,1661097920222,17,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.MIN
193,863912024172847105,3,,194,605249638039109632,24,5,14,Matt,InjuryStatus.NA,Ryan,1661664962923,2,NFLPosition.QB,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.IND
194,863912024172847105,2,,195,605279643485933568,7569,9,14,Nico,InjuryStatus.NA,Collins,1661484602427,12,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.HOU
195,863912024172847105,1,,196,455204806886158336,8142,14,14,Alec,InjuryStatus.NA,Pierce,1661736916638,14,NFLPosition.WR,Sport.NFL,NFLPlayerStatus.ACTIVE,NFLTeam.IND
